id,source,vulnerability,risk_score
f2cdb27c-edc0-41e6-a32e-b5620ffa288b,35.164.19.92,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),1
0f751aa8-8481-4532-9a98-77ae44b13ef5,220.140.43.225,BSD Based FTP Server Multiple glob Function Remote Overflow,37
3814eaeb-49df-4f0a-8554-b7de9cda6944,50.255.144.198,Apache ActiveMQ Detection,42
55833fb2-e104-4adb-9a4d-9d6b0bc1ae36,14.136.100.178,Bind Shell Backdoor Detection,96
0b600e45-8eb7-47af-8781-8d22d9a98581,48.26.131.21,MailEnable WebMail Detection,74
2b58cd3f-6233-48e5-9542-3c8d2bc606eb,211.211.214.136,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,65
32d4c658-c5e6-4ab2-9cec-4b1192101e39,60.83.159.99,Unrestricted File Upload,19
c6bbb007-df74-4c06-96a0-14b9a5ca1bf2,48.26.131.21,Password Spraying Attack,2
d7454a55-fd93-4ae4-9e11-0281c6a43bf3,76.239.91.134,JBoss Java Object Deserialization RCE,58
6e2f4075-fc03-40df-a102-d4bbc1176b67,121.21.129.88,Unrestricted File Upload,97
21f3009a-2b04-47b4-b448-6ff0dfe8c246,35.164.19.92,Microsoft Windows 95/98/ME Unsupported Installation Detection,65
a057785c-e6e6-42f1-99c9-f830e6b1d2d9,119.213.58.199,Temporary File Download,30
8fd1c529-9d37-4b63-b83a-a300b64b94d6,80.12.208.81,Oracle WebLogic Server mod_wl POST Request Remote Overflow,91
8c61769d-4253-45ca-b9ac-aaadbaf7e2ca,171.214.205.244,Oracle Error Log Found,86
607f6315-afe3-4559-9dc5-b9bf05110f78,60.83.159.99,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,66
095cf099-39e8-40fe-9272-d4e00aac3be0,234.130.35.103,Docker remote API detection,99
ff3e2685-6a61-4afb-a013-e91fd919164f,60.83.159.99,Insecure .net framework 4.0,75
270f9a54-dfb4-4ba4-a583-591576fcf796,173.78.199.190,Unsupported Cisco Operating System,55
1dd42ec3-470b-4a47-bd79-c4e7b7b42d5e,37.31.118.20,Apache ActiveMQ Detection,31
93bc6a8d-5b79-4cd1-8d31-ee68b8c50851,209.119.227.238,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,74
c534aa97-2083-4ee9-bcfc-e29460dd6271,205.232.251.3,MailEnable WebMail Detection,85
510d1ed1-f7a1-4e4f-8fd3-9cfae39c72f2,158.6.226.19,Exposure of Application source code config files and credentials,13
fe943ba9-783c-40c9-8693-6c050917db5c,62.224.210.247,Unsupported Cisco Operating System,42
678906a8-47cc-4a11-aabc-0dc28d071592,29.29.49.207,JBoss Java Object Deserialization RCE,14
37fd1ede-5c0d-42c8-b02b-a1b5c431dc6a,118.151.172.176,Bind Shell Backdoor Detection,81
d928a903-92cf-412e-8283-2e97d035665b,173.78.199.190,JBoss Java Object Deserialization RCE,77
f8458acf-1d02-471c-b685-8a2595a965cf,129.141.34.131,NTMail3 Arbitrary Mail Relay,13
98ebee02-63bc-499f-87cf-4725fa5b00db,209.76.2.123,Apache Struts2 Remote Command Execution,46
bf792104-4ede-4c5c-8363-ea22c45480a9,247.41.39.120,File Content Disclosure /etc/passwd,29
bcd6925c-5c43-4cef-b309-b01f3dcb893a,251.68.88.39,Unrestricted File Upload,91
d616acb7-f748-4fd9-8220-af5762a88a8a,100.34.68.89,NTMail3 Arbitrary Mail Relay,86
56546dc6-286c-4fb9-81d1-430af6aeb960,225.200.235.7,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),75
3de885e4-0306-45ee-8ae6-778df3514c58,195.131.179.122,Mozilla Firefox ESR < 78.6,64
3e7bf18d-f624-4976-a04d-214d2dfb5f7f,230.240.158.17,Mozilla Firefox ESR < 78.6,58
75c152fb-6c38-44fe-b5a4-929206261de6,161.186.251.87,Exposure of Application source code config files and credentials,41
afd3599e-7ed4-4ca4-a220-8455c7e1d48f,79.184.88.88,NTMail3 Arbitrary Mail Relay,37
0129ec25-5dfe-43e7-aecc-22a73d47309a,80.12.208.81,Apache ActiveMQ Detection,55
166084e4-7f87-4462-a154-064c1d55420e,254.150.88.142,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,21
4ed84b54-cbe8-4f8b-9f25-6280b11cf80f,130.226.238.118,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,39
4dceec17-93bd-415d-b65b-9f25a39afdd9,30.204.122.113,Temporary File Download,3
54fb9ddb-8c20-4b8c-ada9-f7e230211086,199.248.86.27,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,42
2c948039-ac98-4409-ad1f-ba0650a43ee9,42.240.26.60,Mozilla Firefox < 84.0,60
220a8b7e-7049-40ea-8531-64bbf2fc2a88,205.170.195.204,Oracle WebLogic Server Plug-in Remote Overflow (1166189),84
7b90d0f9-205a-4f8e-b7bf-a8a0f3573321,58.96.118.146,BSD Based FTP Server Multiple glob Function Remote Overflow,48
4d774820-5a7a-4c5a-82fb-9c5b0dd53d08,139.58.16.1,Insecure Kentico version 8.1 is running,62
ed8e4c53-cf0f-4e7a-a1fc-fc2ecbca22d0,2.25.181.181,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,44
4c3a91e3-0381-488f-a8d0-f40530427626,111.10.211.142,Unrestricted File Upload,61
4ffc85da-f6bc-48c0-8666-22cd70097bdd,134.164.219.117,Unsupported Cisco Operating System,37
0d783387-a1fa-410b-9640-b80b2648480a,80.90.180.26,Account Takeover via Forgot Password,7
6dea3e88-13e2-4a86-8fd1-796398ba8ac7,30.253.51.250,MailEnable WebMail Detection,50
1f76502d-e2b5-455d-9480-79cbde34bd8b,111.10.211.142,Mozilla Firefox ESR < 78.6,79
0f03e929-95ce-441e-abac-d67bf62ec143,42.109.146.100,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,75
4024208d-4a87-4f49-bfc5-d5466b71adcb,112.133.16.254,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,52
ceeee91e-3e9c-4577-9743-3b5deeb88427,15.53.18.15,Docker remote API detection,30
213b77eb-8c6d-49da-ac09-a23e3cca70b2,37.31.118.20,Apache Struts2 Remote Command Execution,47
3c54bd4b-0059-439f-9748-01642b996fa2,35.164.19.92,Mozilla Firefox ESR < 78.6,69
7e40daf9-ab32-4db7-89cc-544fc40b91f4,129.141.34.131,NTMail3 Arbitrary Mail Relay,92
6fa34a0d-1192-4ca8-b2df-426e7dfb610f,112.133.16.254,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,69
8a9f184b-d540-46ec-839b-ab203b462676,124.52.124.205,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,77
93d4c29a-61e0-44f7-bb77-61fc499a490e,226.223.146.129,Mozilla Firefox ESR < 78.6,16
cddf1c53-7d03-4836-866c-93d8e9da3cac,129.141.34.131,Account Takeover via Forgot Password,4
20d3c1e7-1fe8-462e-96d9-993c34d41a1c,76.239.91.134,Bind Shell Backdoor Detection,87
beb053cd-97bf-46c2-ad01-e842838e22a6,62.41.161.77,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),40
32ec1f9c-6f8e-4598-ad11-37a31fb8feed,101.214.182.111,Microsoft Windows 95/98/ME Unsupported Installation Detection,78
4de7d377-b190-47d0-bc33-22940fbf0df2,100.34.68.89,Oracle WebLogic Server Plug-in Remote Overflow (1166189),38
b4b327e4-69e7-4a26-8cf8-cb4359a3b1f2,68.138.160.33,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),35
78ef4608-ca39-47cf-b052-34be0a597d43,60.83.159.99,JBoss Java Object Deserialization RCE,95
3e56af5a-1410-437d-ae61-bef4acd36583,79.184.88.88,Password Spraying Attack,6
199ecf22-f124-422a-a4ee-c2316d331554,198.21.121.206,Unrestricted File Upload,23
20a51df6-d69e-4c93-999d-698c54aaa0b9,123.235.172.151,Exposure of Application source code config files and credentials,35
88850187-59f9-4c5d-8731-0ee99c37e63b,244.192.45.95,NTMail3 Arbitrary Mail Relay,15
e69f0058-6ad4-4c6b-a725-3d9e6cbb8e5d,199.248.86.27,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,16
6dfc1aa1-2813-4676-b1b3-e48daf395b27,35.164.19.92,Microsoft Windows 95/98/ME Unsupported Installation Detection,20
55897fc3-6352-4cc0-ba88-eff931371ee3,198.105.121.142,Oracle WebLogic Server Plug-in Remote Overflow (1166189),44
761c2c5a-9940-4b3c-99f7-99130ce28a0c,10.128.35.79,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,66
eb4ee89e-f7df-4333-9a21-d8b32876e558,101.214.182.111,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,83
cfee3097-3a60-462f-9474-8dcfaf04de34,251.68.88.39,BSD Based FTP Server Multiple glob Function Remote Overflow,51
c95b4dd0-6de0-4f0f-824b-3f23e7b7a82f,209.119.227.238,Docker remote API detection,20
5ba497b7-431f-4146-95a2-f52260d823de,194.211.32.228,JBoss Java Object Deserialization RCE,25
59fa144b-ad05-41c4-a90e-a008bdad5127,133.15.4.45,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),62
0d80e250-08f0-47c8-a78f-94720ab9e9a1,215.158.157.103,Account Takeover via Forgot Password,89
9b433f88-ba8b-4cdd-aa59-0aec668df248,48.26.131.21,File Content Disclosure /etc/passwd,23
95223b0c-5468-4da6-ae94-1e2816d316a9,81.62.129.251,Unrestricted File Upload,68
5532a5c8-c657-4c3f-b92f-639a692ea002,52.79.75.53,BSD Based FTP Server Multiple glob Function Remote Overflow,11
4d8d3ce9-3028-46d2-b314-4349e1cf2687,133.55.115.90,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,39
b22d2d6c-73b2-497e-b6e9-9f463f6891f3,37.31.118.20,MailEnable WebMail Detection,36
960fd09b-584d-4d7d-922d-5322c43abf02,209.76.2.123,Insecure Kentico version 8.1 is running,99
99241c91-ede9-4289-875c-f27e84104f7f,254.150.88.142,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,97
013c6482-9803-4df1-9da4-1d3fd9bdfc9e,156.185.127.68,MailEnable WebMail Detection,91
493dd4e0-6a28-4551-9a25-63b8e1518f54,29.148.80.121,Password Spraying Attack,10
980900b6-a296-4f46-9e7c-1a66add9edec,246.8.156.194,Unrestricted File Upload,31
78d7e99d-3ecd-4923-872a-405a24d66952,254.150.88.142,Brocade Fabric OS Default Credentials,25
58b866dc-f7cc-4e45-9eb6-5122fb532b67,121.21.129.88,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,3
7d15ddfc-65e1-4d5f-a13a-5ce8a585eb7b,68.138.160.33,Apache Struts2 Remote Command Execution,83
f11cfba0-645c-47d0-9b3c-e3d4223ce917,20.100.13.218,Insecure Apache version 2.2.15,77
71c4ef60-91dd-479e-b5cb-7a3d56db5518,244.192.45.95,Oracle WebLogic Server Plug-in Remote Overflow (1166189),32
d9f92b27-633f-4d77-9bb2-f8b380ea18dd,161.186.251.87,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),71
b406c864-09b8-4a67-bf07-ec8ab1c354f0,15.53.18.15,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,43
572ba33a-82a2-4668-99df-add2d96ebcdf,195.131.179.122,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,15
8b4ba4a2-84e7-4709-83a6-5bf312b701c8,174.179.40.224,Temporary File Download,81
7ac44937-4eb3-43a0-b8a2-e65d35475a05,194.25.223.78,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),74
5f7e5c93-c545-4fc8-8ed1-4335e2a5492f,230.240.158.17,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),68
91374490-0eb0-4035-bffc-a662797d8d12,211.211.214.136,Exposure of Application source code config files and credentials,2
c6fd2f3a-f912-49cb-94fc-ec1e257e2480,254.150.88.142,Unrestricted File Upload,68
47766817-8dc9-4803-bb4b-04989f8b8f5d,20.100.13.218,Unsupported Cisco Operating System,58
5d132c2d-4f9f-4a04-994b-d38e433d4090,136.113.20.114,Oracle WebLogic Server mod_wl POST Request Remote Overflow,45
d362f23e-2a13-42ee-b32f-9f69aea9b416,79.184.88.88,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),60
8b712950-9a40-46b3-b29e-8409b5c617c2,255.89.85.142,Docker remote API detection,9
dfebb783-e01b-46da-adf3-22410c1d04e9,139.58.16.1,Mozilla Firefox < 84.0,40
0240867d-04c7-460d-be06-faabcec1de89,133.15.4.45,Oracle Error Log Found,16
a8238129-06dd-42e1-97f6-fe21181c3cd4,244.192.45.95,Unsupported Cisco Operating System,24
886df1b9-cfe7-49a3-bd02-03bbf385ad7b,30.204.122.113,Oracle WebLogic Server Plug-in Remote Overflow (1166189),59
97ac0c54-0713-42db-8d14-3a9306f8ab87,230.240.158.17,Apache Struts2 Remote Command Execution,88
668cfbb4-92f2-4f49-ae15-ab7a356e8052,62.41.161.77,Insecure Apache version 2.2.15,63
af010900-9d62-425b-964f-f00c6cfca382,209.119.227.238,Mozilla Firefox ESR < 78.6,88
dbeb7fb7-4b39-489e-9d69-f7776b61f3c1,203.109.127.147,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,21
224d98fe-a631-47df-95e8-ba165605e1e0,237.62.251.21,Apache ActiveMQ Detection,12
a8efc9a3-a637-43c2-9e86-b22c20cd51b9,198.21.121.206,Account Takeover via Forgot Password,30
cdd301e9-6d44-4dfe-9789-8a2c1a288cfa,230.240.158.17,Unrestricted File Upload,78
e28f2fa9-5f10-43e2-8247-418d3fb5bf4c,215.158.157.103,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,85
cb451eee-7894-4ebf-b366-27e4302e5b13,234.130.35.103,File Content Disclosure /etc/passwd,48
e72702a5-021a-4dab-91f5-87655b9d3287,209.76.2.123,MailEnable WebMail Detection,62
f13ddb26-a2af-4b40-818c-41611b2531cf,68.138.160.33,File Content Disclosure /etc/passwd,59
2d3637fc-fbbe-48d7-8606-046c9b068eee,114.77.9.43,Insecure Kentico version 8.1 is running,94
63bd657f-0800-4683-bb28-1405235852ea,129.141.34.131,Unsupported Cisco Operating System,33
c5c71c53-3e1a-4062-bfd6-265d7e7e38d4,246.8.156.194,Oracle WebLogic Server Plug-in Remote Overflow (1166189),76
e2307632-14ca-4fa7-9442-d6e945d90633,225.200.235.7,Mozilla Firefox ESR < 78.6,20
06732f3f-a0bc-4e4a-a59e-bbde62f7ac05,247.41.39.120,Unsupported Cisco Operating System,14
2d41c7a6-5ed7-4efc-8d80-c18832565afc,100.34.68.89,File Content Disclosure /etc/passwd,26
bed75252-870e-45a8-9311-a80ebbca01ea,42.109.146.100,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,75
e61a09fb-78a0-40b6-8776-f3761e18a9fe,118.151.172.176,Unrestricted File Upload,96
c7a2f203-dbdc-440b-93da-406ef5e45b0d,37.31.118.20,Docker remote API detection,96
241850a7-c275-4ef2-bed1-28910860129d,205.170.195.204,BSD Based FTP Server Multiple glob Function Remote Overflow,28
18097fe7-49bc-4a65-81ce-2108f71d2013,237.62.251.21,BSD Based FTP Server Multiple glob Function Remote Overflow,18
e664d6b8-3aa2-4d21-80b8-471fbf49218f,112.133.16.254,Brocade Fabric OS Default Credentials,8
596c89dc-1b9a-48e7-9c4b-9b6f83b7f37d,194.25.223.78,Unrestricted File Upload,72
66772a64-a1a2-4339-b17e-3cc01601087a,30.204.122.113,Brocade Fabric OS Default Credentials,4
a7b3502a-1726-4849-93b8-89878128aae7,118.127.3.27,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,64
c2eb492b-aadc-4cbe-bb34-02834dd6feca,133.15.4.45,Mozilla Firefox ESR < 78.6,52
bf59e39d-3000-4914-938f-7b17021734ef,98.90.19.164,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,85
617fa323-8d60-45db-85aa-c6333ceb3643,230.240.158.17,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,99
17796284-5cab-44f9-a8ec-caae309370cb,226.223.146.129,Apache ActiveMQ Detection,99
03c972f9-401c-4a97-9e53-73f5f750da98,174.30.81.201,Apache Struts2 Remote Command Execution,95
6fb0b4fd-1f55-4cff-a41f-ef1a712d45fc,230.240.158.17,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,41
336696ca-a13e-4c44-abdf-ae0f3c2ad128,30.253.51.250,Brocade Fabric OS Default Credentials,33
0eed1de7-0e4a-400f-9ee2-822177736de1,62.41.161.77,Insecure .net framework 4.0,87
c827ccf7-42f5-4e29-a0d3-7137aaf0a283,37.31.118.20,Unrestricted File Upload,96
07aba12d-7a63-4a75-8304-dba6d01fd36c,173.78.199.190,Temporary File Download,46
0a39b5ba-7a43-4083-a5bc-cd5ec62731ba,198.21.121.206,NTMail3 Arbitrary Mail Relay,98
57181fb8-8512-40dc-b7f8-e76b8e687138,174.30.81.201,Apache ActiveMQ Detection,69
d9cbc52d-ac91-4857-b36d-746b4120dfc5,139.58.16.1,Unsupported Cisco Operating System,83
bde23188-0c67-495c-9dab-dd4a245064a8,16.196.99.124,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),82
6e1ec6e8-abd6-4b05-afcf-98cda52da3e5,156.185.127.68,NTMail3 Arbitrary Mail Relay,54
031f6665-017a-4a0b-94d7-abc50f7e0bc0,251.68.88.39,Mozilla Firefox ESR < 78.6,46
063b8919-0afe-4e45-9be3-07cfe232c002,194.211.32.228,NTMail3 Arbitrary Mail Relay,64
58c5d9a0-3b87-4c4b-a3f6-97cf5e2ebdef,215.158.157.103,Mozilla Firefox ESR < 78.6,65
41bb5c85-219b-4658-8c49-baa35068515c,244.88.127.199,Microsoft Windows 95/98/ME Unsupported Installation Detection,31
a258982c-ca77-41aa-9926-110b6a50d913,209.119.227.238,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),17
91448a27-a0b4-4815-a00d-12a93a91c07d,14.136.100.178,Docker remote API detection,19
7b44285e-27a2-4621-bd83-dcbd0036bc93,30.253.51.250,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),24
fa6def03-2822-44a2-a7fe-b25c5d66fcba,139.58.16.1,MailEnable WebMail Detection,25
11f804af-527f-42a3-bf73-bf746315547b,237.62.251.21,Mozilla Firefox ESR < 78.6,99
4d6c4eda-3f69-4823-8982-b2c13eaf8b79,226.223.146.129,Unrestricted File Upload,98
2304f65f-bc75-44c5-a6b8-12105c1f9316,79.184.88.88,Brocade Fabric OS Default Credentials,29
41bf41d5-2631-4975-8a74-63a3f253b303,247.41.39.120,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,54
ddb6b509-1db8-416a-872a-654ae680a358,237.62.251.21,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),4
82355fd2-3d3e-407b-a592-c37f624c5b0b,129.141.34.131,Apache ActiveMQ Detection,67
f003e044-6984-4dbd-b6a4-0ca6c385a8ca,211.211.214.136,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),10
4f789db0-1376-42c4-8874-7cfc6b679a83,194.25.223.78,Temporary File Download,96
7945ce3d-1a37-42e5-a007-f75519408c6f,129.141.34.131,Oracle WebLogic Server mod_wl POST Request Remote Overflow,99
28ca44d4-1ae6-4cd9-92dd-945c73655908,158.6.226.19,MailEnable WebMail Detection,27
7b6b72dc-6ecd-496e-95c9-ffcd9891a86f,217.57.221.228,Oracle Error Log Found,4
03675cc4-c6ea-4b7c-85a9-98d1fc930490,230.240.158.17,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,85
d3fd3780-52b5-4b33-93a7-975db0f0e4cb,133.15.4.45,Oracle Error Log Found,85
fdeca427-17b0-4bdf-aba3-e724c0e8c2d3,62.224.210.247,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,68
ccd2fd5f-c1df-45a2-b3b1-c7c4bee8c6fe,76.239.91.134,Unrestricted File Upload,96
9dfc8074-cd1f-4ff5-8190-d36d8e35b844,101.214.182.111,Insecure Kentico version 8.1 is running,10
dcf6b0d5-4d77-4872-a15a-251b5699de27,211.211.214.136,Insecure .net framework 4.0,91
fcaa15e3-c06b-4ac3-82e9-d601d9118198,190.168.142.189,Docker remote API detection,16
e5296f1a-ecb0-4064-af98-6c17c15b527d,217.57.221.228,Insecure Kentico version 8.1 is running,36
c8ae4378-f3e8-4b71-99e0-41cfdc52f3b9,255.89.85.142,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,48
2e4ef838-8a51-484c-b270-d2543af8ae0f,80.90.180.26,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,95
240af0b3-a50d-4ed7-b99a-a9a3cb008181,121.21.129.88,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,72
a50018fe-77f4-484c-86c2-66c81169580b,251.68.88.39,Bind Shell Backdoor Detection,68
d8c02413-f14e-4258-a795-54d077b893ed,80.90.180.26,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,21
0053b4ba-700d-45a3-aaf5-3f535e1f5c50,58.96.118.146,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,6
4b104451-79e7-422e-9cb9-7ac4461435b6,244.88.127.199,Oracle WebLogic Server Plug-in Remote Overflow (1166189),7
4e05f275-d9ba-45e2-9218-c2412a7f351e,211.211.214.136,Docker remote API detection,78
5284e955-22aa-417e-bf83-e6f50c86e47b,131.42.79.221,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,97
e766b0b0-33f9-483b-8fa6-0a207365679a,121.21.129.88,Docker remote API detection,67
b9846c0c-2769-47d6-b4c9-cd14a40ddbaa,211.211.214.136,BSD Based FTP Server Multiple glob Function Remote Overflow,84
892e093d-d02f-4a29-ac78-8a2a3a793774,220.140.43.225,Unrestricted File Upload,22
0643afe7-3fbf-487e-abfb-826416cb4ecb,198.105.121.142,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),11
9ad581da-9e79-4963-b4a7-906c9a05c356,124.52.124.205,Apache ActiveMQ Detection,95
d4859965-0c7d-4335-a40e-6c41264da8fc,237.62.251.21,Temporary File Download,93
4e3d58aa-2065-482d-9aa4-e8eb6eb5d205,30.204.122.113,BSD Based FTP Server Multiple glob Function Remote Overflow,1
d4d7acfe-223a-4a6a-b823-126d021e9cd8,48.26.131.21,Docker remote API detection,64
5302e064-0106-4e81-854a-178f6b7c81d8,200.15.194.52,Password Spraying Attack,71
a25249bb-8d6d-410e-b8fe-7aa1dc6628f1,37.31.118.20,Oracle WebLogic Server mod_wl POST Request Remote Overflow,83
454463f2-0ed4-4164-92f1-eced237c25d9,80.12.208.81,Brocade Fabric OS Default Credentials,45
eca5f434-422f-4c8b-9ec6-77e742b82ada,76.139.33.239,Temporary File Download,27
a13c2117-3c3d-45ad-a2a6-1b864560222c,237.62.251.21,Unrestricted File Upload,68
105de82b-c8ff-4ea8-8630-652dea594322,225.200.235.7,Unsupported Cisco Operating System,26
bd471bff-06ea-4688-8ada-9e5ba3e30584,50.255.144.198,Mozilla Firefox < 84.0,56
bc916e08-e128-49c7-9d9b-ac166c87832f,171.214.205.244,Brocade Fabric OS Default Credentials,58
b5840a1a-0a0d-4ce3-9ada-26f0ed797e6f,205.170.195.204,Oracle Error Log Found,95
c0dafcd2-66d5-4e92-ad36-681109ae1f62,174.179.40.224,JBoss Java Object Deserialization RCE,99
022fa605-d250-45f9-93a7-f9f41d7b0a1c,29.148.80.121,Unrestricted File Upload,4
7851ad28-2066-4b17-8f88-482fe501fa14,212.43.50.247,Apache Struts2 Remote Command Execution,76
a0fea127-0196-48c2-8d38-5308ede2e81d,80.12.208.81,Oracle WebLogic Server mod_wl POST Request Remote Overflow,20
2a3486e1-cbf4-4f1b-b157-8eb3623960ca,42.240.26.60,BSD Based FTP Server Multiple glob Function Remote Overflow,18
8c810dbb-5d9b-4b9a-ab70-ceff54a7df48,92.222.219.30,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,80
e4e270c8-e489-4bfa-bbc0-7857f0b6451c,134.164.219.117,MailEnable WebMail Detection,16
60fa7468-9b98-466e-a4e0-5cacb4c84070,226.223.146.129,Docker remote API detection,84
8974fe81-a05f-4728-a474-3507132f27d9,62.41.161.77,Apache Struts2 Remote Command Execution,58
eaa19437-f631-4a57-b58f-52eaa9af2cfb,133.55.115.90,Unrestricted File Upload,71
